timestamp,src_ip,dst_ip,dst_port,syn_flag
1770702583.9316702,103.187.238.6,10.1.91.172,54134,0
1770702583.933083,10.1.91.172,103.187.238.6,443,0
1770702583.935799,103.187.238.6,10.1.91.172,54134,0
1770702583.9372056,10.1.91.172,103.187.238.6,443,0
1770702583.939708,103.187.238.6,10.1.91.172,54134,0
1770702583.940992,10.1.91.172,103.187.238.6,443,0
1770702583.943835,103.187.238.6,10.1.91.172,54134,0
1770702583.945268,10.1.91.172,103.187.238.6,443,0
1770702583.9480243,103.187.238.6,10.1.91.172,54134,0
1770702583.9494312,10.1.91.172,103.187.238.6,443,0
1770702583.9519844,103.187.238.6,10.1.91.172,54134,0
1770702583.9531353,10.1.91.172,103.187.238.6,443,0
1770702583.9556859,103.187.238.6,10.1.91.172,54134,0
1770702583.9567711,10.1.91.172,103.187.238.6,443,0
1770702583.9589694,103.187.238.6,10.1.91.172,54134,0
1770702583.959743,10.1.91.172,103.187.238.6,443,0
1770702583.960903,103.187.238.6,10.1.91.172,54134,0
1770702583.9616532,10.1.91.172,103.187.238.6,443,0
1770702583.9629552,103.187.238.6,10.1.91.172,54134,0
1770702583.963628,10.1.91.172,103.187.238.6,443,0
1770702583.9646575,103.187.238.6,10.1.91.172,54134,0
1770702583.9652026,10.1.91.172,103.187.238.6,443,0
1770702583.9668093,103.187.238.6,10.1.91.172,54134,0
1770702583.9673414,10.1.91.172,103.187.238.6,443,0
1770702583.9691377,103.187.238.6,10.1.91.172,54134,0
1770702583.9696877,10.1.91.172,103.187.238.6,443,0
1770702583.9706042,103.187.238.6,10.1.91.172,54134,0
1770702583.9711418,10.1.91.172,103.187.238.6,443,0
1770702583.9721258,103.187.238.6,10.1.91.172,54134,0
1770702583.9729714,10.1.91.172,103.187.238.6,443,0
1770702583.973817,103.187.238.6,10.1.91.172,54134,0
1770702583.9743764,10.1.91.172,103.187.238.6,443,0
1770702583.975377,103.187.238.6,10.1.91.172,54134,0
1770702583.9759092,10.1.91.172,103.187.238.6,443,0
1770702583.9766917,103.187.238.6,10.1.91.172,54134,0
1770702583.9772055,10.1.91.172,103.187.238.6,443,0
1770702583.978441,103.187.238.6,10.1.91.172,54134,0
1770702583.9790866,10.1.91.172,103.187.238.6,443,0
1770702583.980109,103.187.238.6,10.1.91.172,54134,0
1770702583.9806502,10.1.91.172,103.187.238.6,443,0
1770702583.9817488,103.187.238.6,10.1.91.172,54134,0
1770702583.982292,10.1.91.172,103.187.238.6,443,0
1770702583.9832878,103.187.238.6,10.1.91.172,54134,0
1770702583.9838107,10.1.91.172,103.187.238.6,443,0
1770702583.984749,103.187.238.6,10.1.91.172,54134,0
1770702583.9852686,10.1.91.172,103.187.238.6,443,0
1770702583.986343,103.187.238.6,10.1.91.172,54134,0
1770702583.986889,10.1.91.172,103.187.238.6,443,0
1770702583.9878888,103.187.238.6,10.1.91.172,54134,0
1770702583.9884315,10.1.91.172,103.187.238.6,443,0
1770702583.9896047,103.187.238.6,10.1.91.172,54134,0
1770702583.990194,10.1.91.172,103.187.238.6,443,0
1770702583.9917135,103.187.238.6,10.1.91.172,54134,0
1770702583.992321,10.1.91.172,103.187.238.6,443,0
1770702583.9932613,103.187.238.6,10.1.91.172,54134,0
1770702583.993835,10.1.91.172,103.187.238.6,443,0
1770702583.99481,103.187.238.6,10.1.91.172,54134,0
1770702583.9953682,10.1.91.172,103.187.238.6,443,0
1770702583.9963741,103.187.238.6,10.1.91.172,54134,0
1770702583.9968972,10.1.91.172,103.187.238.6,443,0
1770702583.997924,103.187.238.6,10.1.91.172,54134,0
1770702583.9985635,10.1.91.172,103.187.238.6,443,0
1770702583.9994862,103.187.238.6,10.1.91.172,54134,0
1770702584.0000079,10.1.91.172,103.187.238.6,443,0
1770702584.0009282,103.187.238.6,10.1.91.172,54134,0
1770702584.0015411,10.1.91.172,103.187.238.6,443,0
1770702584.0023422,103.187.238.6,10.1.91.172,54134,0
1770702584.004261,10.1.91.172,103.187.238.6,443,0
1770702584.0068398,103.187.238.6,10.1.91.172,54134,0
1770702584.007494,10.1.91.172,103.187.238.6,443,0
1770702584.079135,103.187.238.6,10.1.91.172,54134,0
1770702584.0801601,10.1.91.172,103.187.238.6,443,0
1770702584.0820923,103.187.238.6,10.1.91.172,54134,0
1770702584.0831025,10.1.91.172,103.187.238.6,443,0
1770702584.0844038,103.187.238.6,10.1.91.172,54134,0
1770702584.0859687,103.187.238.6,10.1.91.172,54134,0
1770702584.0868924,10.1.91.172,103.187.238.6,443,0
1770702584.0877829,10.1.91.172,103.187.238.6,443,0
1770702584.0898247,103.187.238.6,10.1.91.172,54134,0
1770702584.0913188,103.187.238.6,10.1.91.172,54134,0
1770702584.092774,103.187.238.6,10.1.91.172,54134,0
1770702584.0937014,10.1.91.172,103.187.238.6,443,0
1770702584.0945942,10.1.91.172,103.187.238.6,443,0
1770702584.0954933,10.1.91.172,103.187.238.6,443,0
1770702584.0967994,103.187.238.6,10.1.91.172,54134,0
1770702584.0981853,10.1.91.172,103.187.238.6,443,0
1770702584.0994875,103.187.238.6,10.1.91.172,54134,0
1770702584.1003323,10.1.91.172,103.187.238.6,443,0
1770702584.1017518,103.187.238.6,10.1.91.172,54134,0
1770702584.1025677,10.1.91.172,103.187.238.6,443,0
1770702584.1039844,103.187.238.6,10.1.91.172,54134,0
1770702584.1048105,10.1.91.172,103.187.238.6,443,0
1770702584.1069767,103.187.238.6,10.1.91.172,54134,0
1770702584.1090484,10.1.91.172,103.187.238.6,443,0
1770702584.1107357,103.187.238.6,10.1.91.172,54134,0
1770702584.111581,10.1.91.172,103.187.238.6,443,0
1770702584.1131277,103.187.238.6,10.1.91.172,54134,0
1770702584.1141737,10.1.91.172,103.187.238.6,443,0
1770702584.1156087,103.187.238.6,10.1.91.172,54134,0
1770702584.11643,10.1.91.172,103.187.238.6,443,0
1770702584.1178224,103.187.238.6,10.1.91.172,54134,0
1770702584.1186318,10.1.91.172,103.187.238.6,443,0
1770702584.1200495,103.187.238.6,10.1.91.172,54134,0
1770702584.1208797,10.1.91.172,103.187.238.6,443,0
1770702584.123622,103.187.238.6,10.1.91.172,54134,0
1770702584.1266096,10.1.91.172,103.187.238.6,443,0
1770702584.1295514,103.187.238.6,10.1.91.172,54134,0
1770702584.132114,10.1.91.172,103.187.238.6,443,0
1770702584.133608,103.187.238.6,10.1.91.172,54134,0
1770702584.1344376,10.1.91.172,103.187.238.6,443,0
1770702584.135861,103.187.238.6,10.1.91.172,54134,0
1770702584.1366863,10.1.91.172,103.187.238.6,443,0
1770702584.138306,103.187.238.6,10.1.91.172,54134,0
1770702584.1397312,10.1.91.172,103.187.238.6,443,0
1770702584.1417193,103.187.238.6,10.1.91.172,54134,0
1770702584.1428027,10.1.91.172,103.187.238.6,443,0
1770702584.1446347,103.187.238.6,10.1.91.172,54134,0
1770702584.145543,10.1.91.172,103.187.238.6,443,0
1770702584.1479692,103.187.238.6,10.1.91.172,54134,0
1770702584.149202,69.192.139.88,10.1.91.172,56072,0
1770702584.1500564,10.1.91.172,103.187.238.6,443,0
1770702584.1512473,103.187.238.6,10.1.91.172,54134,0
1770702584.1520832,10.1.91.172,103.187.238.6,443,0
1770702584.153254,103.187.238.6,10.1.91.172,54134,0
1770702584.1540759,10.1.91.172,103.187.238.6,443,0
1770702584.1552143,10.1.91.172,69.192.139.88,443,0
1770702584.156921,103.187.238.6,10.1.91.172,54134,0
1770702584.1581748,103.187.238.6,10.1.91.172,54134,0
1770702584.1605425,103.187.238.6,10.1.91.172,54134,0
1770702584.1614003,10.1.91.172,103.187.238.6,443,0
1770702584.1622016,10.1.91.172,103.187.238.6,443,0
1770702584.1631956,10.1.91.172,103.187.238.6,443,0
1770702584.1646545,103.187.238.6,10.1.91.172,54134,0
1770702584.1655135,10.1.91.172,103.187.238.6,443,0
1770702584.1678646,103.187.238.6,10.1.91.172,54134,0
1770702584.1686804,10.1.91.172,103.187.238.6,443,0
1770702584.1701124,103.187.238.6,10.1.91.172,54134,0
1770702584.171721,10.1.91.172,103.187.238.6,443,0
1770702584.1736166,103.187.238.6,10.1.91.172,54134,0
1770702584.1746917,10.1.91.172,103.187.238.6,443,0
1770702584.1765296,103.187.238.6,10.1.91.172,54134,0
1770702584.177407,10.1.91.172,103.187.238.6,443,0
1770702584.1788156,103.187.238.6,10.1.91.172,54134,0
1770702584.1799862,10.1.91.172,103.187.238.6,443,0
1770702584.1814845,103.187.238.6,10.1.91.172,54134,0
1770702584.1823146,10.1.91.172,103.187.238.6,443,0
1770702584.1837206,103.187.238.6,10.1.91.172,54134,0
1770702584.1847804,10.1.91.172,103.187.238.6,443,0
1770702584.1875398,103.187.238.6,10.1.91.172,54134,0
1770702584.1888502,10.1.91.172,103.187.238.6,443,0
1770702584.1913102,103.187.238.6,10.1.91.172,54134,0
1770702584.1931484,10.1.91.172,103.187.238.6,443,0
1770702584.1956596,103.187.238.6,10.1.91.172,54134,0
1770702584.196637,10.1.91.172,103.187.238.6,443,0
1770702584.1981413,103.187.238.6,10.1.91.172,54134,0
1770702584.1989768,10.1.91.172,103.187.238.6,443,0
1770702584.20039,103.187.238.6,10.1.91.172,54134,0
1770702584.2012026,10.1.91.172,103.187.238.6,443,0
1770702584.2026176,103.187.238.6,10.1.91.172,54134,0
1770702584.2034554,10.1.91.172,103.187.238.6,443,0
1770702584.2050557,103.187.238.6,10.1.91.172,54134,0
1770702584.2059333,10.1.91.172,103.187.238.6,443,0
1770702584.2074256,103.187.238.6,10.1.91.172,54134,0
1770702584.2082503,10.1.91.172,103.187.238.6,443,0
1770702584.209654,103.187.238.6,10.1.91.172,54134,0
1770702584.2104886,10.1.91.172,103.187.238.6,443,0
1770702584.2120514,103.187.238.6,10.1.91.172,54134,0
1770702584.2131422,10.1.91.172,103.187.238.6,443,0
1770702584.2148492,103.187.238.6,10.1.91.172,54134,0
1770702584.2171254,10.1.91.172,103.187.238.6,443,0
1770702584.218863,103.187.238.6,10.1.91.172,54134,0
1770702584.219833,10.1.91.172,103.187.238.6,443,0
1770702584.2237954,103.187.238.6,10.1.91.172,54134,0
1770702584.2252584,10.1.91.172,103.187.238.6,443,0
1770702584.227125,103.187.238.6,10.1.91.172,54134,0
1770702584.2294273,10.1.91.172,103.187.238.6,443,0
1770702584.23155,103.187.238.6,10.1.91.172,54134,0
1770702584.2325745,10.1.91.172,103.187.238.6,443,0
1770702584.2341225,103.187.238.6,10.1.91.172,54134,0
1770702584.2349696,10.1.91.172,103.187.238.6,443,0
1770702584.2365828,103.187.238.6,10.1.91.172,54134,0
1770702584.237548,10.1.91.172,103.187.238.6,443,0
1770702584.2393012,103.187.238.6,10.1.91.172,54134,0
1770702584.2412786,10.1.91.172,103.187.238.6,443,0
1770702584.2430954,103.187.238.6,10.1.91.172,54134,0
1770702584.2451532,10.1.91.172,103.187.238.6,443,0
1770702584.2497997,103.187.238.6,10.1.91.172,54134,0
1770702584.2513099,10.1.91.172,103.187.238.6,443,0
1770702584.2534447,103.187.238.6,10.1.91.172,54134,0
1770702584.2551007,10.1.91.172,103.187.238.6,443,0
1770702584.2590864,103.187.238.6,10.1.91.172,54134,0
1770702584.2608702,10.1.91.172,103.187.238.6,443,0
1770702584.2646425,103.187.238.6,10.1.91.172,54134,0
1770702584.2668386,10.1.91.172,103.187.238.6,443,0
1770702584.2711527,103.187.238.6,10.1.91.172,54134,0
1770702584.273281,10.1.91.172,103.187.238.6,443,0
1770702584.2781644,103.187.238.6,10.1.91.172,54134,0
1770702584.279676,10.1.91.172,103.187.238.6,443,0
1770702584.28186,103.187.238.6,10.1.91.172,54134,0
1770702584.283094,10.1.91.172,103.187.238.6,443,0
1770702584.284739,103.187.238.6,10.1.91.172,54134,0
1770702584.285596,10.1.91.172,103.187.238.6,443,0
1770702584.287212,103.187.238.6,10.1.91.172,54134,0
1770702584.2880466,10.1.91.172,103.187.238.6,443,0
1770702584.2901165,103.187.238.6,10.1.91.172,54134,0
1770702584.2914026,10.1.91.172,103.187.238.6,443,0
1770702584.292943,103.187.238.6,10.1.91.172,54134,0
1770702584.2939715,10.1.91.172,103.187.238.6,443,0
1770702584.2958205,103.187.238.6,10.1.91.172,54134,0
1770702584.2968047,10.1.91.172,103.187.238.6,443,0
1770702584.2982605,103.187.238.6,10.1.91.172,54134,0
1770702584.2991126,10.1.91.172,103.187.238.6,443,0
1770702584.300522,103.187.238.6,10.1.91.172,54134,0
1770702584.301359,10.1.91.172,103.187.238.6,443,0
1770702584.3030498,103.187.238.6,10.1.91.172,54134,0
1770702584.3039532,10.1.91.172,103.187.238.6,443,0
1770702584.308,103.187.238.6,10.1.91.172,54134,0
1770702584.3089352,10.1.91.172,103.187.238.6,443,0
1770702584.3103895,103.187.238.6,10.1.91.172,54134,0
1770702584.3115218,10.1.91.172,103.187.238.6,443,0
1770702584.3133886,103.187.238.6,10.1.91.172,54134,0
1770702584.3144612,10.1.91.172,103.187.238.6,443,0
1770702584.3162642,103.187.238.6,10.1.91.172,54134,0
1770702584.3171728,10.1.91.172,103.187.238.6,443,0
1770702584.3183515,103.187.238.6,10.1.91.172,54134,0
1770702584.3193977,10.1.91.172,103.187.238.6,443,0
1770702584.3206158,103.187.238.6,10.1.91.172,54134,0
1770702584.3222275,103.187.238.6,10.1.91.172,54134,0
1770702584.3236759,103.187.238.6,10.1.91.172,54134,0
1770702584.3245747,10.1.91.172,103.187.238.6,443,0
1770702584.3254168,10.1.91.172,103.187.238.6,443,0
1770702584.326499,10.1.91.172,103.187.238.6,443,0
1770702584.3277848,103.187.238.6,10.1.91.172,54134,0
1770702584.328974,103.187.238.6,10.1.91.172,54134,0
1770702584.3301473,103.187.238.6,10.1.91.172,54134,0
1770702584.3313193,103.187.238.6,10.1.91.172,54134,0
1770702584.3321257,10.1.91.172,103.187.238.6,443,0
1770702584.3329375,10.1.91.172,103.187.238.6,443,0
1770702584.333707,10.1.91.172,103.187.238.6,443,0
1770702584.3348906,103.187.238.6,10.1.91.172,54134,0
1770702584.336266,103.187.238.6,10.1.91.172,54134,0
1770702584.337565,103.187.238.6,10.1.91.172,54134,0
1770702584.3387537,103.187.238.6,10.1.91.172,54134,0
1770702584.3404336,103.187.238.6,10.1.91.172,54134,0
1770702584.3413398,10.1.91.172,103.187.238.6,443,0
1770702584.3425796,103.187.238.6,10.1.91.172,54134,0
1770702584.3436275,10.1.91.172,103.187.238.6,443,0
1770702584.3451092,103.187.238.6,10.1.91.172,54134,0
1770702584.3464873,103.187.238.6,10.1.91.172,54134,0
1770702584.3473258,10.1.91.172,103.187.238.6,443,0
1770702584.3485138,103.187.238.6,10.1.91.172,54134,0
1770702584.3497355,103.187.238.6,10.1.91.172,54134,0
1770702584.3505836,10.1.91.172,103.187.238.6,443,0
1770702584.352363,103.187.238.6,10.1.91.172,54134,0
1770702584.3542428,103.187.238.6,10.1.91.172,54134,0
1770702584.3553138,10.1.91.172,103.187.238.6,443,0
1770702584.3567865,103.187.238.6,10.1.91.172,54134,0
1770702584.358173,103.187.238.6,10.1.91.172,54134,0
1770702584.3595011,10.1.91.172,103.187.238.6,443,0
1770702584.3611915,103.187.238.6,10.1.91.172,54134,0
1770702584.3624854,103.187.238.6,10.1.91.172,54134,0
1770702584.363285,10.1.91.172,103.187.238.6,443,0
1770702584.3644624,103.187.238.6,10.1.91.172,54134,0
1770702584.3652542,10.1.91.172,103.187.238.6,443,0
1770702584.3666399,103.187.238.6,10.1.91.172,54134,0
1770702584.3674238,10.1.91.172,103.187.238.6,443,0
1770702584.3695762,103.187.238.6,10.1.91.172,54134,0
1770702584.370463,10.1.91.172,103.187.238.6,443,0
1770702584.371844,103.187.238.6,10.1.91.172,54134,0
1770702584.3727102,10.1.91.172,103.187.238.6,443,0
1770702584.3742008,103.187.238.6,10.1.91.172,54134,0
1770702584.3750532,10.1.91.172,103.187.238.6,443,0
1770702584.37674,103.187.238.6,10.1.91.172,54134,0
1770702584.3776245,10.1.91.172,103.187.238.6,443,0
1770702584.3793237,103.187.238.6,10.1.91.172,54134,0
1770702584.380334,10.1.91.172,103.187.238.6,443,0
1770702584.381971,103.187.238.6,10.1.91.172,54134,0
1770702584.3829815,10.1.91.172,103.187.238.6,443,0
1770702584.3847668,103.187.238.6,10.1.91.172,54134,0
1770702584.3858817,10.1.91.172,103.187.238.6,443,0
1770702584.3873508,103.187.238.6,10.1.91.172,54134,0
1770702584.3882618,10.1.91.172,103.187.238.6,443,0
1770702584.3914022,103.187.238.6,10.1.91.172,54134,0
1770702584.393363,10.1.91.172,103.187.238.6,443,0
1770702584.399494,10.1.91.172,103.187.238.6,443,0
1770702584.4042528,103.187.238.6,10.1.91.172,54134,0
1770702584.4066737,10.1.91.172,103.187.238.6,443,0
1770702584.410892,103.187.238.6,10.1.91.172,54134,0
1770702584.413102,10.1.91.172,103.187.238.6,443,0
1770702584.4171948,103.187.238.6,10.1.91.172,54134,0
1770702584.4189363,10.1.91.172,103.187.238.6,443,0
1770702584.4230103,103.187.238.6,10.1.91.172,54134,0
1770702584.4249294,10.1.91.172,103.187.238.6,443,0
1770702584.4385066,103.187.238.6,10.1.91.172,54134,0
1770702584.4408894,10.1.91.172,103.187.238.6,443,0
1770702584.445423,103.187.238.6,10.1.91.172,54134,0
1770702584.4477475,10.1.91.172,103.187.238.6,443,0
1770702584.4519336,103.187.238.6,10.1.91.172,54134,0
1770702584.454127,10.1.91.172,103.187.238.6,443,0
1770702584.4584074,103.187.238.6,10.1.91.172,54134,0
1770702584.460614,10.1.91.172,103.187.238.6,443,0
1770702584.4647684,103.187.238.6,10.1.91.172,54134,0
1770702584.4665673,10.1.91.172,103.187.238.6,443,0
1770702584.4684052,103.187.238.6,10.1.91.172,54134,0
1770702584.469402,10.1.91.172,103.187.238.6,443,0
1770702584.4710767,103.187.238.6,10.1.91.172,54134,0
1770702584.4720898,10.1.91.172,103.187.238.6,443,0
1770702584.4738348,103.187.238.6,10.1.91.172,54134,0
1770702584.4751253,10.1.91.172,103.187.238.6,443,0
1770702584.4766958,103.187.238.6,10.1.91.172,54134,0
1770702584.4778743,10.1.91.172,103.187.238.6,443,0
1770702584.4796646,103.187.238.6,10.1.91.172,54134,0
1770702584.481486,10.1.91.172,103.187.238.6,443,0
1770702584.48409,103.187.238.6,10.1.91.172,54134,0
1770702584.4853497,10.1.91.172,103.187.238.6,443,0
1770702584.4889169,103.187.238.6,10.1.91.172,54134,0
1770702584.4919462,10.1.91.172,103.187.238.6,443,0
1770702584.4958847,103.187.238.6,10.1.91.172,54134,0
1770702584.497937,10.1.91.172,103.187.238.6,443,0
1770702584.5020585,103.187.238.6,10.1.91.172,54134,0
1770702584.5043092,10.1.91.172,103.187.238.6,443,0
1770702584.5088818,103.187.238.6,10.1.91.172,54134,0
1770702584.5111804,10.1.91.172,103.187.238.6,443,0
1770702584.51489,103.187.238.6,10.1.91.172,54134,0
1770702584.5168436,10.1.91.172,103.187.238.6,443,0
1770702584.5209084,103.187.238.6,10.1.91.172,54134,0
1770702584.5233114,10.1.91.172,103.187.238.6,443,0
1770702584.5276165,103.187.238.6,10.1.91.172,54134,0
1770702584.5288622,10.1.91.172,103.187.238.6,443,0
1770702584.530576,103.187.238.6,10.1.91.172,54134,0
1770702584.531852,10.1.91.172,103.187.238.6,443,0
1770702584.5334451,103.187.238.6,10.1.91.172,54134,0
1770702584.5343785,10.1.91.172,103.187.238.6,443,0
1770702584.535886,103.187.238.6,10.1.91.172,54134,0
1770702584.5368834,10.1.91.172,103.187.238.6,443,0
1770702584.6075795,10.1.91.172,103.187.238.6,443,0
1770702584.6208463,103.187.238.6,10.1.91.172,54134,0
1770702584.621867,10.1.91.172,103.187.238.6,443,0
1770702584.6248918,103.187.238.6,10.1.91.172,54134,0
1770702584.6259143,10.1.91.172,103.187.238.6,443,0
1770702584.6284754,103.187.238.6,10.1.91.172,54134,0
1770702584.6297495,10.1.91.172,103.187.238.6,443,0
1770702584.6331244,103.187.238.6,10.1.91.172,54134,0
1770702584.634161,10.1.91.172,103.187.238.6,443,0
1770702584.6358144,103.187.238.6,10.1.91.172,54134,0
1770702584.6371284,10.1.91.172,103.187.238.6,443,0
1770702584.6397436,103.187.238.6,10.1.91.172,54134,0
1770702584.6413667,10.1.91.172,103.187.238.6,443,0
1770702584.6444745,103.187.238.6,10.1.91.172,54134,0
1770702584.6455274,10.1.91.172,103.187.238.6,443,0
1770702584.6471188,103.187.238.6,10.1.91.172,54134,0
1770702584.6483736,10.1.91.172,103.187.238.6,443,0
1770702584.6500015,103.187.238.6,10.1.91.172,54134,0
1770702584.6509132,10.1.91.172,103.187.238.6,443,0
1770702584.652453,103.187.238.6,10.1.91.172,54134,0
1770702584.6533575,10.1.91.172,103.187.238.6,443,0
1770702584.6549149,103.187.238.6,10.1.91.172,54134,0
1770702584.6561687,10.1.91.172,103.187.238.6,443,0
1770702584.657811,103.187.238.6,10.1.91.172,54134,0
1770702584.6589043,10.1.91.172,103.187.238.6,443,0
1770702584.6610026,103.187.238.6,10.1.91.172,54134,0
1770702584.6619267,10.1.91.172,103.187.238.6,443,0
1770702584.663481,103.187.238.6,10.1.91.172,54134,0
1770702584.664598,10.1.91.172,103.187.238.6,443,0
1770702584.6662092,103.187.238.6,10.1.91.172,54134,0
1770702584.6671193,10.1.91.172,103.187.238.6,443,0
1770702584.6686509,103.187.238.6,10.1.91.172,54134,0
1770702584.6695373,10.1.91.172,103.187.238.6,443,0
1770702584.671071,103.187.238.6,10.1.91.172,54134,0
1770702584.6721473,10.1.91.172,103.187.238.6,443,0
1770702584.674059,103.187.238.6,10.1.91.172,54134,0
1770702584.6749718,10.1.91.172,103.187.238.6,443,0
1770702584.6765087,103.187.238.6,10.1.91.172,54134,0
1770702584.6774118,10.1.91.172,103.187.238.6,443,0
1770702584.6789908,103.187.238.6,10.1.91.172,54134,0
1770702584.67986,10.1.91.172,103.187.238.6,443,0
1770702584.6815853,103.187.238.6,10.1.91.172,54134,0
1770702584.682446,10.1.91.172,103.187.238.6,443,0
1770702584.6839442,103.187.238.6,10.1.91.172,54134,0
1770702584.6848447,10.1.91.172,103.187.238.6,443,0
1770702584.6867328,103.187.238.6,10.1.91.172,54134,0
1770702584.687595,10.1.91.172,103.187.238.6,443,0
1770702584.690162,103.187.238.6,10.1.91.172,54134,0
1770702584.6911623,10.1.91.172,103.187.238.6,443,0
1770702584.6927006,103.187.238.6,10.1.91.172,54134,0
1770702584.6935825,10.1.91.172,103.187.238.6,443,0
1770702584.6950908,103.187.238.6,10.1.91.172,54134,0
1770702584.6959178,10.1.91.172,103.187.238.6,443,0
1770702584.6976478,103.187.238.6,10.1.91.172,54134,0
1770702584.6985273,10.1.91.172,103.187.238.6,443,0
1770702584.699958,103.187.238.6,10.1.91.172,54134,0
1770702584.700758,10.1.91.172,103.187.238.6,443,0
1770702584.7023308,103.187.238.6,10.1.91.172,54134,0
1770702584.703132,10.1.91.172,103.187.238.6,443,0
1770702584.7045379,103.187.238.6,10.1.91.172,54134,0
1770702584.7053318,10.1.91.172,103.187.238.6,443,0
1770702584.7069633,103.187.238.6,10.1.91.172,54134,0
1770702584.707862,10.1.91.172,103.187.238.6,443,0
1770702584.7099593,103.187.238.6,10.1.91.172,54134,0
1770702584.7108076,10.1.91.172,103.187.238.6,443,0
1770702584.7122135,103.187.238.6,10.1.91.172,54134,0
1770702584.713005,10.1.91.172,103.187.238.6,443,0
1770702584.7148452,103.187.238.6,10.1.91.172,54134,0
1770702584.7157073,10.1.91.172,103.187.238.6,443,0
1770702584.7171178,103.187.238.6,10.1.91.172,54134,0
1770702584.7179217,10.1.91.172,103.187.238.6,443,0
1770702584.7190874,103.187.238.6,10.1.91.172,54134,0
1770702584.7198925,69.192.139.88,10.1.91.172,56072,0
1770702584.7208698,69.192.139.88,10.1.91.172,56072,0
1770702584.7222164,103.187.238.6,10.1.91.172,54134,0
1770702584.7232878,10.1.91.172,103.187.238.6,443,0
1770702584.7247872,103.187.238.6,10.1.91.172,54134,0
1770702584.7256336,10.1.91.172,103.187.238.6,443,0
1770702584.7271,103.187.238.6,10.1.91.172,54134,0
1770702584.7279127,10.1.91.172,103.187.238.6,443,0
1770702584.7293055,103.187.238.6,10.1.91.172,54134,0
1770702584.7301226,10.1.91.172,103.187.238.6,443,0
1770702584.7316375,103.187.238.6,10.1.91.172,54134,0
1770702584.7324858,10.1.91.172,103.187.238.6,443,0
1770702584.7339118,103.187.238.6,10.1.91.172,54134,0
1770702584.7347057,10.1.91.172,103.187.238.6,443,0
1770702584.7361097,103.187.238.6,10.1.91.172,54134,0
1770702584.7369075,10.1.91.172,103.187.238.6,443,0
1770702584.738303,103.187.238.6,10.1.91.172,54134,0
1770702584.739423,10.1.91.172,103.187.238.6,443,0
1770702584.7408855,103.187.238.6,10.1.91.172,54134,0
1770702584.7416675,10.1.91.172,103.187.238.6,443,0
1770702584.7431524,103.187.238.6,10.1.91.172,54134,0
1770702584.743957,10.1.91.172,103.187.238.6,443,0
1770702584.7453396,103.187.238.6,10.1.91.172,54134,0
1770702584.746147,10.1.91.172,103.187.238.6,443,0
1770702584.748914,103.187.238.6,10.1.91.172,54134,0
1770702584.751073,10.1.91.172,103.187.238.6,443,0
1770702584.7546694,103.187.238.6,10.1.91.172,54134,0
1770702584.756152,10.1.91.172,103.187.238.6,443,0
1770702584.7577548,103.187.238.6,10.1.91.172,54134,0
1770702584.7589853,103.187.238.6,10.1.91.172,54134,0
1770702584.7597885,10.1.91.172,103.187.238.6,443,0
1770702584.7612066,103.187.238.6,10.1.91.172,54134,0
1770702584.7620273,10.1.91.172,103.187.238.6,443,0
1770702584.7636406,103.187.238.6,10.1.91.172,54134,0
1770702584.7644758,10.1.91.172,103.187.238.6,443,0
1770702584.765858,103.187.238.6,10.1.91.172,54134,0
1770702584.7666621,10.1.91.172,103.187.238.6,443,0
1770702584.7680516,103.187.238.6,10.1.91.172,54134,0
1770702584.7688355,10.1.91.172,103.187.238.6,443,0
1770702584.7702138,103.187.238.6,10.1.91.172,54134,0
1770702584.7709959,10.1.91.172,103.187.238.6,443,0
1770702584.7726579,103.187.238.6,10.1.91.172,54134,0
1770702584.7734764,10.1.91.172,103.187.238.6,443,0
1770702584.7750585,103.187.238.6,10.1.91.172,54134,0
1770702584.7766414,10.1.91.172,103.187.238.6,443,0
1770702584.7782395,103.187.238.6,10.1.91.172,54134,0
1770702584.7790565,10.1.91.172,103.187.238.6,443,0
1770702584.7800713,103.187.238.6,10.1.91.172,54134,0
1770702584.7813883,103.187.238.6,10.1.91.172,54134,0
1770702584.7825868,103.187.238.6,10.1.91.172,54134,0
1770702584.783376,10.1.91.172,103.187.238.6,443,0
1770702584.7847733,103.187.238.6,10.1.91.172,54134,0
1770702584.7855656,10.1.91.172,103.187.238.6,443,0
1770702584.7869716,103.187.238.6,10.1.91.172,54134,0
1770702584.7877648,10.1.91.172,103.187.238.6,443,0
1770702584.7896383,103.187.238.6,10.1.91.172,54134,0
1770702584.7905414,10.1.91.172,103.187.238.6,443,0
1770702584.7920158,103.187.238.6,10.1.91.172,54134,0
1770702584.792885,10.1.91.172,103.187.238.6,443,0
1770702584.794267,103.187.238.6,10.1.91.172,54134,0
1770702584.7951226,10.1.91.172,69.192.139.88,443,0
1770702584.796031,10.1.91.172,103.187.238.6,443,0
1770702584.8971636,103.187.238.6,10.1.91.172,54134,0
1770702584.8982801,10.1.91.172,103.187.238.6,443,0
1770702584.9038842,103.187.238.6,10.1.91.172,54134,0
1770702584.9086025,10.1.91.172,103.187.238.6,443,0
1770702584.9108462,103.187.238.6,10.1.91.172,54134,0
1770702584.9118068,10.1.91.172,103.187.238.6,443,0
1770702584.9137335,103.187.238.6,10.1.91.172,54134,0
1770702584.9154215,103.187.238.6,10.1.91.172,54134,0
